section,regime,trial,score,vol_method,vol_lookback,short_window,long_window,min_holding_period,trend_strength_threshold,regime_method,n_regimes,regime_stability,target_vol,max_drawdown_exit,sharpe_ratio,total_return,max_drawdown,sortino_ratio,calmar_ratio
1,1,12,6.933442745755174,parkinson,198,10,32,6,0.30000000000000004,hmm,2,60,0.75,0.18,2.3663303016529693,1.7651917853757229,-0.30728776145365955,3.484549228245272,0.08912970528717859
1,1,13,5.914373231294514,parkinson,141,5,227,6,0.35,hmm,2,72,0.6,0.21000000000000002,3.1489711865317687,1.4186304406589447,-0.31764877927393464,3.1467843374851148,0.0744470905056022
1,1,14,8.372111498027929,parkinson,130,9,109,6,0.25,hmm,2,60,0.5,0.1,3.1270403700942624,1.3617182625961592,-0.27227923643420093,3.421989954265379,0.08317152475409742
1,1,15,4.866856274789181,parkinson,176,8,199,24,0.1,hmm,2,72,0.65,0.18,2.347128495251389,1.1686482719320779,-0.3064000134568994,2.697091914457952,0.06966837608773183
1,1,16,8.661939462995472,parkinson,128,5,35,6,0.30000000000000004,hmm,2,60,0.75,0.25,1.842034075572063,1.548184485041888,-0.29204704585320884,3.2657679785406457,0.0866242150576378
1,1,17,11.764958601412735,parkinson,189,11,118,18,0.35,hmm,2,48,0.5,0.21000000000000002,3.6561454919427976,1.987377171088267,-0.24552277522049226,4.083019596178288,0.1161882587462362
1,1,18,9.092518385164881,parkinson,164,8,203,6,0.25,hmm,2,72,0.65,0.16,2.535831743143439,1.5649205027186324,-0.2873562637786461,3.2236531507674506,0.08996184103589397
1,1,19,7.135464867002046,parkinson,120,19,82,12,0.30000000000000004,hmm,2,60,0.35,0.22,3.640488689319935,1.0630441044684158,-0.17997816723484505,3.749290147928458,0.10234963736551415
1,1,20,8.979812145563482,parkinson,64,12,238,6,0.35,hmm,3,36,0.55,0.19,2.437372441406536,1.552225184972043,-0.27478152628994823,3.7120846597453223,0.09027131158763593
1,1,21,13.028882371832626,parkinson,199,10,114,18,0.35,hmm,2,48,0.5,0.2,4.220729634775422,2.183703510888983,-0.1915297039446906,4.305330045895588,0.15702518264989748
1,1,22,11.581260190864086,parkinson,200,16,128,18,0.35,hmm,2,24,0.44999999999999996,0.25,4.832545732754141,1.832997464897403,-0.18889220903020176,4.185046568319024,0.1407536455412151
1,2,0,2.7667553191587153,parkinson,166,15,236,24,0.1,hmm,2,36,0.39999999999999997,0.3,2.0753359230236263,0.34581747152938047,-0.14801796530600153,1.1625968603972574,0.04241948655049147
1,2,1,1.7920980434831535,parkinson,13,24,171,24,0.35,hmm,3,12,0.39999999999999997,0.29000000000000004,1.9233520899719347,0.16608439969943722,-0.14673579096714695,0.5598864882976697,0.022336389361321502
1,2,2,0.24191408379534696,parkinson,35,20,168,12,0.30000000000000004,quantile,2,72,0.35,0.14,0.8822988819410402,-0.03984707143503463,-0.2721073052253493,-0.0022610620853158784,-4.392221093466867e-05
1,2,3,0.7070551258470299,parkinson,108,11,184,24,0.30000000000000004,quantile,3,48,0.44999999999999996,0.29000000000000004,1.0808779816037886,0.03332322700902712,-0.2875262476274316,0.2783481597023392,0.006308654420347951
1,2,4,1.1362308169227828,parkinson,89,23,213,12,0.15000000000000002,hmm,3,48,0.65,0.25,0.7973232865464625,0.2575914662995664,-0.326326316779988,0.7915622790343333,0.021278476642891966
1,2,5,1.8944602912123885,parkinson,157,21,192,6,0.35,hmm,3,60,0.35,0.25,1.6462359742321193,0.21426846081926576,-0.17844484998040044,0.8650669471971453,0.02406713204079834
1,2,6,2.199009468897021,parkinson,167,17,111,6,0.30000000000000004,quantile,3,60,0.6,0.26,1.2345939520764468,0.31634249857175956,-0.2552262263263614,0.892461716428901,0.02774864987404119
1,2,7,0.4386056377868026,parkinson,132,19,139,6,0.25,quantile,3,36,0.75,0.24000000000000002,1.0682202561519332,0.04097825402375466,-0.40648875785858485,0.3879571984407955,0.009818867991691096
1,2,8,1.6710671497418774,parkinson,28,8,196,24,0.25,quantile,2,12,0.5,0.2,1.0847957489803053,0.22573385505034493,-0.21141831670141664,0.7263945405113759,0.023720287581486896
1,2,9,1.6371048148626672,parkinson,55,10,128,6,0.25,quantile,2,24,0.6,0.13,1.751136861018391,0.3106781734630488,-0.3260056616308957,0.9092434607476368,0.022784054480351378
1,2,10,1.2435456610412179,parkinson,197,14,41,18,0.1,hmm,2,36,0.44999999999999996,0.18,0.8150233331948691,0.16720679888875667,-0.1739939138881822,0.6585707481568499,0.021725813177179865
1,2,11,3.2355476287541594,parkinson,166,16,84,18,0.15000000000000002,hmm,2,72,0.55,0.3,1.7914831645918359,0.4679612092916483,-0.18680653998651053,1.1927901978675215,0.04670651537576926
1,2,12,2.9154885642254107,parkinson,185,16,78,18,0.15000000000000002,hmm,2,72,0.55,0.3,1.8315488913719087,0.39994282370789125,-0.2504661918268912,1.065630025928863,0.0314226454477234
1,2,13,2.3834760385669655,parkinson,199,14,69,18,0.15000000000000002,hmm,2,72,0.55,0.22,1.4838393357363973,0.32831127413975336,-0.2743817210642008,0.9485927176051149,0.024871630632140096
1,2,14,0.7540084945265276,parkinson,140,16,70,18,0.15000000000000002,hmm,2,72,0.7,0.1,1.0416851869444577,0.12378371569078617,-0.33845044637528965,0.5104961220930727,0.014233564879149447
1,2,15,2.4375668886128454,parkinson,184,5,95,18,0.2,hmm,2,60,0.55,0.27,1.822959980276997,0.3052173796948694,-0.25458377475851146,0.8860405332085084,0.02581456776871788
1,2,16,0.6362950274708461,parkinson,113,18,29,12,0.2,hmm,2,60,0.55,0.3,0.8290295070835393,0.04435605478581528,-0.284709722220583,0.2938912454012784,0.00813484725002258
1,2,17,2.0659243064663664,parkinson,79,12,75,18,0.1,hmm,2,72,0.65,0.22,1.1530632235629488,0.4901354551011494,-0.3175481496694115,1.1946802450282472,0.03328128555500072
1,2,18,1.8898335821265682,parkinson,146,13,55,12,0.15000000000000002,hmm,2,48,0.5,0.27,1.621033961766215,0.21586332024869215,-0.2567700599317748,0.7059558672082403,0.019549030563624604
2,0,0,8.88863679122894,parkinson,10,19,188,18,0.15000000000000002,quantile,2,24,0.5,0.16,2.438360981260045,1.5338912601197836,-0.08443800683259528,18.518452987752635,0.8475390748403033
2,0,1,6.496255361085677,parkinson,79,11,119,12,0.2,quantile,3,36,0.39999999999999997,0.21000000000000002,0.46094683448087465,1.8883672373080085,-0.3283656513076695,12.949711277252117,0.26375724095859937
2,0,2,18.672982502682363,parkinson,126,17,204,24,0.1,quantile,2,48,0.39999999999999997,0.28,4.2635451074460935,3.3082419897918633,-0.13645738461616863,23.741453071406994,0.8256980172083949
2,0,3,20.494051797547595,parkinson,183,8,61,18,0.25,quantile,3,24,0.7,0.14,2.477236376420693,3.85108672186745,-0.1732828547924138,23.760862698670145,0.7857737356544287
2,0,4,14.9645378024227,parkinson,61,18,55,6,0.30000000000000004,hmm,2,36,0.5,0.14,1.5714603751524896,2.835761522969291,-0.27889284597016994,16.8921944945484,0.4223489730087296
2,0,5,19.376365623706526,parkinson,191,10,202,18,0.2,quantile,3,48,0.39999999999999997,0.18,3.1344027247564235,3.5618328522656624,-0.17207312230660388,24.54618913260302,0.6916032419604825
2,0,6,15.00301539215958,parkinson,46,14,115,24,0.1,hmm,2,36,0.6,0.23,2.695459503431967,2.7310571280887195,-0.22629762490491956,16.236305181280088,0.5214359674459667
2,0,7,15.657490199567267,parkinson,192,8,155,12,0.2,hmm,3,36,0.35,0.25,2.349318387995929,2.8965662011138607,-0.18525714043133135,22.750084912818046,0.5638139334198193
2,0,8,14.683456324285606,parkinson,25,14,70,6,0.2,quantile,2,72,0.35,0.28,3.7134907934718955,2.5653421855099316,-0.12020319788331468,24.56092264522064,0.7722242227097753
2,0,9,20.38973398776602,parkinson,185,11,88,24,0.15000000000000002,quantile,2,72,0.44999999999999996,0.12000000000000001,2.611476042585519,3.816799193294652,-0.17512937142600615,25.036571031125902,0.7250742888750642
2,0,10,22.582710363499757,parkinson,137,5,22,18,0.35,hmm,3,12,0.75,0.1,3.985053320783456,4.118036740621606,-0.1093713774777938,31.31361803379393,1.271664992250544
2,0,11,20.947049391012943,parkinson,140,5,26,18,0.35,hmm,3,12,0.75,0.1,3.2498956110707033,3.864420317095518,-0.0944163406383487,31.047023654641478,1.4400903474222024
2,0,12,22.097781641582305,parkinson,132,5,28,18,0.35,hmm,3,12,0.75,0.1,3.6123014907725906,4.058326179239202,-0.09549256834470154,31.111631705059065,1.4490856651638082
2,0,13,13.799855607986741,parkinson,145,24,38,12,0.35,hmm,3,12,0.65,0.1,0.586763449633365,2.7012947766340116,-0.25858060200734234,14.52780603522442,0.4640977713598363
2,0,14,22.794628558775266,parkinson,105,5,22,18,0.30000000000000004,hmm,3,12,0.75,0.18,4.471475193046896,4.111778192450363,-0.08802029721430471,30.799312916153927,1.579664109711602
2,0,15,21.566984385595873,parkinson,89,7,237,12,0.30000000000000004,hmm,3,24,0.65,0.19,3.0684123067435256,4.006555646444822,-0.1598916622077271,24.52241333519146,0.8635178397996925
2,0,16,17.48954531553747,parkinson,110,5,93,24,0.30000000000000004,hmm,3,60,0.7,0.16,0.6847366619563928,3.4294353969118543,-0.21497703256557854,23.264635149193687,0.6079828931137143
2,0,17,17.87780007139712,parkinson,157,24,89,18,0.25,hmm,3,12,0.6,0.23,2.322251487120233,3.3433348655674013,-0.24690492301037537,16.753438303487396,0.5259837351722689
2,0,18,18.250904642382654,parkinson,106,9,138,12,0.30000000000000004,hmm,3,24,0.75,0.13,1.082678532226561,3.541913075253875,-0.21118680608855445,23.91967437273723,0.626037804122728
2,0,19,18.318844556406557,parkinson,165,12,49,24,0.35,hmm,3,12,0.7,0.3,1.6073331976918026,3.5030355915121314,-0.14100656251450228,22.719330295867287,0.9327855289220028
2,0,20,25.461158920631224,parkinson,118,7,22,18,0.25,hmm,3,24,0.6,0.16,5.575038006185399,4.534727983507705,-0.07513033934642188,33.03188253746077,1.9144488164346736
2,0,21,25.142327818825347,parkinson,117,7,22,18,0.25,hmm,3,24,0.6,0.16,5.434662943309243,4.484999269434145,-0.08184596419765866,32.84743866607578,1.7507516465624164
2,0,22,14.59666717420013,parkinson,89,7,47,18,0.25,hmm,3,24,0.55,0.18,1.280933226176025,2.7912401122224235,-0.23348653718960288,15.609060708729961,0.5013119378650166
2,0,23,21.271609287252925,parkinson,118,7,80,18,0.25,hmm,3,24,0.6,0.16,3.115613443194356,3.94276051313115,-0.15613702255133777,25.238228556098395,0.8790789426700567
2,0,24,15.18121726764314,parkinson,71,9,37,12,0.30000000000000004,hmm,3,24,0.55,0.21000000000000002,1.3754358208948785,2.89869987143914,-0.23810297942220915,15.786662629772367,0.5027276611556348
2,0,25,16.605341500908814,parkinson,93,12,67,18,0.25,hmm,3,36,0.65,0.17,1.8738362281447571,3.1336846773672873,-0.2672526310669405,17.03357767087877,0.4750238436827292
2,0,26,16.329520148179782,parkinson,99,6,107,24,0.30000000000000004,hmm,3,48,0.55,0.2,1.1000217928660738,3.1559018503493492,-0.22333055799163237,22.69047928803627,0.550348783893229
2,0,27,8.310485660393303,parkinson,157,21,49,18,0.25,hmm,3,12,0.5,0.15000000000000002,0.7921955954592613,1.5828775725327344,-0.2440086669219842,11.432555397015951,0.3644133018613831
2,0,28,19.499136651683877,parkinson,115,16,156,12,0.30000000000000004,hmm,3,24,0.6,0.12000000000000001,1.9759426512561367,3.7022330652111624,-0.18585645756261093,24.13468284695173,0.722319601939801
2,0,29,17.8858798648686,parkinson,51,9,21,18,0.15000000000000002,hmm,2,60,0.5,0.17,4.660996903226614,3.1110762826510587,-0.0899352145780582,27.80744010850132,1.3068203674626966
2,0,30,15.684520411698832,parkinson,76,20,64,24,0.2,hmm,3,12,0.65,0.19,1.3535647748726212,3.0015476048525045,-0.29621883761314083,16.69313289851586,0.42217296053659986
2,0,31,19.77556268144838,parkinson,128,6,35,18,0.35,hmm,3,12,0.7,0.14,2.556389355081469,3.6994736007815288,-0.10679560510631902,23.385562604714067,1.2555324584447176
2,0,32,15.271764415567205,parkinson,142,6,25,18,0.30000000000000004,hmm,3,24,0.75,0.12000000000000001,3.651517421588009,2.6892011409546397,-0.10604460544332894,26.245035186010163,1.089808280872178
2,0,33,24.87842248953797,parkinson,124,5,21,18,0.25,hmm,3,12,0.7,0.15000000000000002,5.479248287338992,4.427759669173695,-0.06710114486545615,32.88649357831794,2.125731664292095
2,1,0,3.8874853033086305,parkinson,16,5,207,18,0.15000000000000002,quantile,3,72,0.55,0.28,3.1985238942522494,0.9403064023403251,-0.3830165962081564,1.748572171234134,0.035050680908820506
2,1,1,0.0018787729448042306,parkinson,8,8,35,18,0.30000000000000004,hmm,2,60,0.6,0.15000000000000002,0.522950645162205,-0.05171046419678149,-0.3572453239139095,-0.0075506881061556275,-0.0001658276217580268
2,1,2,12.327852217896693,parkinson,100,11,198,24,0.1,quantile,3,60,0.55,0.21000000000000002,3.067788008574369,2.158791642721902,-0.28493623187366224,3.1216266358777247,0.08143275978812933
2,1,3,5.73739019012276,parkinson,112,5,142,12,0.30000000000000004,hmm,3,48,0.75,0.13,3.0361187629237114,1.6215690248755106,-0.4039635250233098,2.372878080138025,0.050614697518275305
2,1,4,13.706377381926456,parkinson,181,7,177,6,0.15000000000000002,hmm,3,60,0.75,0.26,4.13785716381258,3.555043140820823,-0.30929864324817025,3.5357094067053936,0.10020871621329723
2,1,5,4.586010958448811,parkinson,56,10,195,24,0.2,quantile,3,36,0.75,0.1,2.328640353725301,1.3796479983982421,-0.4311966841295849,2.148798008018595,0.04304291669663407
2,1,6,11.75748953100121,parkinson,127,7,76,18,0.30000000000000004,hmm,2,72,0.7,0.28,3.574799701071219,1.9940179360931203,-0.27257258391856387,2.662053177978693,0.08271284854897311
2,1,7,7.429847732443467,parkinson,91,15,208,24,0.35,quantile,3,36,0.75,0.22,3.2429980843367403,2.0598977415525734,-0.37674227267901317,2.6531162842984815,0.06160693547224199
2,1,8,3.6938021388160522,parkinson,49,20,239,18,0.15000000000000002,quantile,3,60,0.44999999999999996,0.22,1.7553139488211476,0.9712990087967335,-0.3558241694731973,2.098598648334526,0.03910412179234501
2,1,9,19.334348288727863,parkinson,185,9,198,18,0.2,quantile,2,24,0.7,0.22,4.707884544947495,3.396081203250823,-0.29348590980797795,3.407949524958388,0.10193519987810616
2,1,10,11.512574016842157,parkinson,194,15,130,6,0.25,quantile,2,12,0.35,0.17,4.48582001243938,1.8539328021244934,-0.1742210963386197,3.7346021741777053,0.11597378321686912
2,1,11,16.40733376572714,parkinson,200,11,152,6,0.2,hmm,2,12,0.65,0.25,4.292915159813947,2.8521752371640336,-0.2806220628839684,3.2492337575234376,0.09726018984528285
2,1,12,12.805509580589638,parkinson,159,12,142,12,0.2,hmm,2,12,0.65,0.25,4.089249881210937,2.152176927996834,-0.2702287295074798,2.7860801957957375,0.08690386202516757
2,1,13,17.159411712555748,parkinson,163,24,112,12,0.25,hmm,2,24,0.65,0.19,4.345273910436553,2.997354951467494,-0.24389227049528994,3.300088979697518,0.11473802269119375
2,1,14,11.196332339866029,parkinson,155,22,100,12,0.25,hmm,2,24,0.65,0.18,3.7074335949950257,1.868523108473703,-0.2674270332277301,2.582518851498068,0.08128098215664765
2,1,15,9.87159379031122,parkinson,155,24,105,12,0.25,quantile,2,24,0.6,0.19,3.6210740754107196,1.612211350521172,-0.2605076102624938,2.415759353727991,0.07625503740236368
2,1,16,9.434702208479521,parkinson,171,18,46,18,0.1,quantile,2,24,0.5,0.15000000000000002,3.4115267314370348,1.5457877685522008,-0.20601560212970027,2.420644176553337,0.09190126077690312
2,2,0,1.391026313062298,parkinson,66,7,212,18,0.15000000000000002,hmm,3,48,0.44999999999999996,0.21000000000000002,0.846272172221434,0.1935780453903162,-0.2789064511954985,0.6611671415732379,0.013801617845765498
2,2,1,2.987135689942987,parkinson,180,6,236,12,0.2,hmm,3,24,0.39999999999999997,0.2,1.7068528778641354,0.4267418502021838,-0.14859004161362188,1.273543135631137,0.04107302096061992
2,2,2,2.863617788212546,parkinson,117,9,209,12,0.30000000000000004,quantile,3,36,0.55,0.19,1.1693599112552464,0.4557875665169846,-0.20417067142581335,1.0575438494032858,0.035379811252450995
2,2,3,2.1194558348918004,parkinson,150,14,211,6,0.35,hmm,2,60,0.6,0.15000000000000002,1.1781046406644111,0.306080702911919,-0.23880600990559786,0.7755618234832489,0.024820014115952617
2,2,4,1.6677895746534113,parkinson,99,13,94,6,0.15000000000000002,hmm,2,36,0.7,0.12000000000000001,0.9702044322488023,0.43059413288390425,-0.3678000380681129,0.9658923373117265,0.02256396364248026
2,2,5,0.8192396689177344,parkinson,124,7,34,6,0.30000000000000004,hmm,3,36,0.44999999999999996,0.1,0.4534658660623424,0.11850134717731264,-0.20005929933897615,0.4552042016096813,0.013112980219431285
2,2,6,1.5827563946614296,parkinson,158,22,203,6,0.25,quantile,2,48,0.39999999999999997,0.29000000000000004,1.1172035887044467,0.20483092006184123,-0.15834750184815427,0.7136940551474393,0.023013181324284895
2,2,7,2.283718086187338,parkinson,195,20,94,24,0.25,hmm,2,12,0.65,0.11,0.9266212941656714,0.36408148782090044,-0.2657887613189279,0.8483121527973736,0.02446927104802169
2,2,8,0.47182732165456825,parkinson,12,5,117,18,0.30000000000000004,quantile,3,48,0.75,0.22,1.0306299613676135,0.06787666352849486,-0.44796038253670634,0.27973215319999944,0.0056054285545181085
2,2,9,0.07972555050978072,parkinson,113,22,35,24,0.1,hmm,3,72,0.35,0.15000000000000002,-0.30851504044335293,0.04679661414629144,-0.22070535467483676,0.27742018862202394,0.005699783549588971
2,2,10,2.2687410566452733,parkinson,200,11,171,12,0.2,quantile,3,12,0.5,0.26,1.1216194763146252,0.34158626369759215,-0.2063621532738834,0.946262878119539,0.027039130058825807
2,2,11,1.1523555181101008,parkinson,59,10,236,12,0.35,quantile,3,24,0.55,0.18,0.6367119719733272,0.16679990642468745,-0.29344200498660433,0.5656591191105693,0.013694164419274167
2,2,12,1.4440962507972301,parkinson,162,8,163,12,0.2,quantile,3,24,0.35,0.24000000000000002,0.9726820097448121,0.1915510491849648,-0.15450426448168697,0.7510608201359958,0.02107268913845156
2,2,13,0.49057998922873053,parkinson,81,17,235,18,0.30000000000000004,quantile,3,24,0.55,0.18,0.40661441510725116,0.11437124397566212,-0.3671270188094544,0.465861244867239,0.00896491046674162
2,2,14,2.633387523920489,parkinson,140,5,171,12,0.25,hmm,3,36,0.44999999999999996,0.18,1.3856687723113357,0.3881106275529642,-0.2103160416232016,1.075853400950384,0.028423015046915624
2,2,15,3.574440657034855,parkinson,181,10,148,12,0.15000000000000002,quantile,3,24,0.6,0.24000000000000002,1.3605196158327775,0.5788361698236932,-0.2488029311062615,1.2049450643215367,0.03482382228700315
2,2,16,2.294153635191144,parkinson,179,17,144,18,0.1,quantile,3,12,0.65,0.27,0.9922991859293993,0.35960080844528886,-0.2718359857474486,0.8441893706380745,0.024747558975947877
2,2,17,1.1433320035662333,parkinson,179,12,69,12,0.15000000000000002,hmm,2,24,0.6,0.24000000000000002,0.561118661773175,0.17255453453592917,-0.2724247099555288,0.5705653251468182,0.015200851712101249
3,0,0,12.227116748169781,parkinson,89,17,143,6,0.2,quantile,3,60,0.39999999999999997,0.26,5.281591559874569,1.9172641936464991,-0.27248104625610325,8.00778019514696,0.37207448831924994
3,0,1,6.120880860876758,parkinson,117,24,42,6,0.1,quantile,3,24,0.35,0.23,3.1631749163953815,0.9078586805358133,-0.18118218584994394,6.795402405122552,0.347084662010439
3,0,2,11.401677298776795,parkinson,151,24,162,12,0.2,hmm,3,72,0.5,0.16,4.416992093784444,2.8623630651950607,-0.3098388376926978,10.462379036995898,0.43371476183447266
3,0,3,7.402577314716503,parkinson,143,17,171,6,0.25,quantile,2,36,0.75,0.22,5.025399223801357,1.9707954935353502,-0.401409346497673,7.150501021132738,0.3098405931716982
3,0,4,13.087262402260441,parkinson,144,21,121,12,0.15000000000000002,hmm,2,60,0.65,0.29000000000000004,5.194781233803106,3.328435728710849,-0.3197736277204787,9.676803398838848,0.47320042056343137
3,0,5,5.899336992404883,parkinson,167,5,133,18,0.30000000000000004,hmm,2,12,0.7,0.14,4.091323203728569,1.6932171952881543,-0.43878627711909834,6.813106228393466,0.26783900689490125
3,0,6,5.377158246252976,parkinson,36,8,141,18,0.25,quantile,2,60,0.65,0.29000000000000004,3.264804169008972,1.4635088042813473,-0.3991965780998957,5.873572442006735,0.27993484335544255
3,0,7,4.784475793783544,parkinson,33,7,161,12,0.25,quantile,3,48,0.65,0.14,4.045405508023479,1.0592216839069244,-0.3462769184322041,5.011983833236864,0.27439652931631636
3,0,8,20.130044390504466,parkinson,131,14,137,6,0.15000000000000002,quantile,2,12,0.65,0.18,5.426139530394598,3.4833949250614333,-0.29128306987196884,10.204460534925284,0.5266455452950525
3,0,9,7.069720007002801,parkinson,58,14,231,24,0.15000000000000002,quantile,3,72,0.6,0.19,3.681748458386889,2.0983553639943153,-0.42674774638325186,6.607227589469622,0.3020001785716834
3,0,10,5.746086595907756,parkinson,197,12,74,24,0.35,hmm,2,12,0.5,0.1,2.331416844555562,1.7329336241243491,-0.4154764498763631,7.934421026932441,0.26974866903537503
3,0,11,10.519820139542082,parkinson,107,20,95,12,0.1,hmm,2,36,0.6,0.3,5.128857072089073,2.854570717069959,-0.3752067546474708,8.343760617521317,0.387397450766687
3,0,12,12.574071645782334,parkinson,127,11,93,6,0.15000000000000002,hmm,2,48,0.75,0.19,5.609515174387371,3.2790328357692164,-0.34509776659491564,9.178416357103394,0.43935174838525765
3,0,13,21.17946785688222,parkinson,183,20,191,12,0.15000000000000002,hmm,2,24,0.6,0.25,5.954788954028513,3.6404146759735925,-0.2856567515177989,10.175370520658968,0.5451671021415118
3,0,14,19.962858757390634,parkinson,199,17,215,18,0.15000000000000002,quantile,2,24,0.55,0.24000000000000002,5.193145711627412,3.473257180315386,-0.28254061873065084,10.23660946866662,0.5400122945432231
3,0,15,19.23861029742697,parkinson,173,21,195,6,0.1,hmm,2,24,0.5,0.26,5.416787525438787,3.3060433069415156,-0.27087424520508585,11.070101039563474,0.534231608950213
3,0,16,8.503433377027852,parkinson,89,14,189,12,0.2,hmm,2,12,0.55,0.17,5.216624165153795,2.2669181228237463,-0.3901245987291365,7.116499484457278,0.32798642081177776
3,0,17,11.413825350741797,parkinson,172,19,199,6,0.15000000000000002,quantile,2,24,0.7,0.21000000000000002,5.678472228339334,3.0934973693869567,-0.3765227465892017,8.545798231918374,0.3955893468068839
3,0,18,7.821281417861618,parkinson,72,12,239,12,0.1,quantile,2,12,0.44999999999999996,0.26,3.6222210843403295,1.925904659678085,-0.31635943192825966,7.236681158615838,0.34323356669365995
3,0,19,13.20835078309348,parkinson,130,10,106,18,0.2,hmm,2,36,0.6,0.1,5.107326462555568,3.300706714581202,-0.30691009182453677,10.457890249515216,0.4886842502905479
3,0,20,7.39131537495496,parkinson,14,18,33,6,0.30000000000000004,hmm,3,24,0.7,0.17,6.240168082033643,1.7315195435511956,-0.37243037073493546,5.188148078674982,0.29130348101546005
3,0,21,11.714867418408398,parkinson,196,16,214,18,0.15000000000000002,quantile,2,24,0.6,0.24000000000000002,4.268788462409221,3.1232173430775996,-0.34002535178309123,9.257687388345468,0.4345735258835722
3,0,22,20.36363864082775,parkinson,183,15,215,18,0.15000000000000002,quantile,2,12,0.55,0.24000000000000002,5.19933270574525,3.552794457591025,-0.26665549445029035,10.632752017850834,0.5760928892296647
3,0,23,20.07010940705734,parkinson,181,15,185,24,0.1,quantile,2,12,0.55,0.2,5.369577746032514,3.477064106808217,-0.2948705288333925,10.831503378485037,0.5171080827102484
3,0,24,20.800853710365292,parkinson,153,22,216,18,0.2,quantile,2,12,0.65,0.27,5.972478394914741,3.562922902581585,-0.279046567055129,9.668177789638914,0.5552562015084304
3,0,25,19.385461799086865,parkinson,162,22,218,18,0.2,quantile,2,12,0.5,0.28,4.968087279007343,3.3802836319166385,-0.22176638587493158,11.135979953284123,0.6511863808474817
3,0,26,20.274221329204757,parkinson,181,22,225,18,0.2,quantile,2,24,0.55,0.27,5.204625797583155,3.534381686082636,-0.2600789842621597,10.531522415770638,0.5894779890244433
3,0,27,12.482111376167579,parkinson,156,19,206,24,0.25,quantile,2,36,0.44999999999999996,0.24000000000000002,4.4850258945206365,2.0479196857814523,-0.26345555195108294,9.600809269522314,0.4215564898462073
3,0,28,13.58257778258587,parkinson,186,23,182,18,0.15000000000000002,hmm,2,12,0.6,0.25,6.00316998791387,3.436571070423417,-0.3270768200799904,9.741681897525394,0.46733521510217024
3,0,29,16.323744342233844,parkinson,158,19,159,12,0.2,quantile,3,24,0.44999999999999996,0.27,4.700844004690064,2.794664467977763,-0.25604656456298225,10.970736300130563,0.5002399361543458
3,0,30,10.01228688596326,parkinson,185,21,238,18,0.30000000000000004,quantile,2,12,0.39999999999999997,0.22,3.314572485329636,1.671000128659688,-0.28332331834908353,8.629501432586267,0.3435673016905472
3,0,31,20.37969980407658,parkinson,183,22,226,18,0.2,quantile,2,24,0.55,0.28,5.2188140591372605,3.55405855490159,-0.26674367822231526,10.503331154428807,0.5759503795739828
3,0,32,21.304358001776663,parkinson,171,23,204,18,0.2,quantile,2,24,0.6,0.28,6.095186641396408,3.651352936215692,-0.2716344862120089,10.236474725021669,0.5733602117974631
3,0,33,20.249368703341545,parkinson,142,24,204,12,0.2,quantile,2,36,0.65,0.3,5.602313545727355,3.489642386095573,-0.28865083716394424,9.816849715906788,0.5324374329160861
3,0,34,7.8290661482698285,parkinson,167,23,224,24,0.25,quantile,2,24,0.6,0.28,3.7390723590513044,2.05343950752186,-0.3549280777894507,8.190360860521743,0.3506600871315785
3,0,35,12.067948626139987,parkinson,147,23,177,18,0.2,quantile,3,48,0.7,0.27,5.908556062941593,3.188107581177049,-0.36130901374482194,8.809401208082848,0.4153893488101891
3,0,36,9.639024086290195,parkinson,104,24,170,12,0.25,quantile,2,24,0.35,0.29000000000000004,5.123429806977167,1.4154618365603224,-0.2690936114999469,7.3468981208824005,0.3063563494469399
3,0,37,21.797354962376225,parkinson,155,22,204,18,0.2,hmm,2,36,0.65,0.28,6.392981599470318,3.7201728325282133,-0.2763833248977301,9.945379360765957,0.5689001876572684
3,0,38,7.1649186742389315,parkinson,118,20,152,12,0.25,hmm,2,36,0.75,0.25,4.571992842004079,1.9616786742631738,-0.4075832847069365,7.561700892117076,0.30322397308023663
3,0,39,13.335797640659184,parkinson,139,20,197,18,0.2,hmm,2,60,0.65,0.3,5.267161175645981,3.365658182332881,-0.31477311208172165,9.771566248031558,0.48191106223334246
3,0,40,12.994786545557812,parkinson,151,24,206,24,0.15000000000000002,hmm,3,48,0.7,0.22,5.797457078805832,3.3497170904794045,-0.3385972987971102,8.919937853073282,0.45046961498895066
3,0,41,13.321187160349497,parkinson,173,22,231,18,0.2,hmm,2,36,0.65,0.29000000000000004,5.422068493462137,3.335607465412391,-0.3129538405358768,9.19251694579673,0.4848347423633169
3,0,42,7.617538682079456,parkinson,164,22,171,18,0.25,hmm,2,24,0.6,0.28,4.460608224339343,1.9950686145140253,-0.3759004691202822,8.225564964009655,0.32800647720475734
3,0,43,14.46719924605135,parkinson,193,21,192,18,0.2,quantile,2,36,0.65,0.26,6.549387641165347,3.59676295494687,-0.31946311373704317,9.29800079176579,0.48844873008868883
3,0,44,19.766685261723882,parkinson,174,23,226,18,0.2,hmm,2,24,0.6,0.28,5.256988203724822,3.427638231972294,-0.28730185873619263,9.891196823909306,0.5303630911308947
3,0,45,20.77796006261677,parkinson,154,18,208,12,0.15000000000000002,quantile,2,36,0.65,0.25,5.897949439668933,3.565797068556461,-0.2870402420987853,9.824936597704408,0.5398991729710256
